Run,Assay Type,BioSample,Center Name,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,AvgSpotLen,Bases,DATASTORE provider,DATASTORE region,BioProject,GEO_Accession (exp),source_name,Tissue,sex,AGE,Library Name,Cell_type,Biomaterial_provider,BioSampleModel,Cell_Line,Diagnosis,disease_state,brain_region,disease,SAMPLE_TYPE,gender,BMI,donor_age,donor_sex,RACE,siRNA
SRR12211688,Bisulfite-Seq,SAMN15518988,GEO,SRX8722367,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997575,GSM4669421,SRP271639,101,7649205104,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211689,Bisulfite-Seq,SAMN15518987,GEO,SRX8722368,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997574,GSM4669422,SRP271639,101,3889636048,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211690,Bisulfite-Seq,SAMN15518986,GEO,SRX8722369,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997576,GSM4669423,SRP271639,101,4895763910,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211691,Bisulfite-Seq,SAMN15518985,GEO,SRX8722370,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997577,GSM4669424,SRP271639,101,4194177611,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211692,Bisulfite-Seq,SAMN15519021,GEO,SRX8722371,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997578,GSM4669425,SRP271639,101,4414965025,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211693,Bisulfite-Seq,SAMN15519020,GEO,SRX8722372,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997579,GSM4669426,SRP271639,101,5360942337,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211694,Bisulfite-Seq,SAMN15519019,GEO,SRX8722373,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997580,GSM4669427,SRP271639,101,7144038252,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211695,Bisulfite-Seq,SAMN15519018,GEO,SRX8722374,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997581,GSM4669428,SRP271639,101,5913333456,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211696,Bisulfite-Seq,SAMN15519017,GEO,SRX8722375,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997582,GSM4669429,SRP271639,101,7560244304,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211697,Bisulfite-Seq,SAMN15519016,GEO,SRX8722376,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997583,GSM4669430,SRP271639,101,10958095899,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211698,Bisulfite-Seq,SAMN15519015,GEO,SRX8722377,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997584,GSM4669431,SRP271639,101,3708519515,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211699,Bisulfite-Seq,SAMN15519014,GEO,SRX8722378,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997586,GSM4669432,SRP271639,101,4445755986,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211700,Bisulfite-Seq,SAMN15519013,GEO,SRX8722379,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997585,GSM4669433,SRP271639,101,5241199060,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211701,Bisulfite-Seq,SAMN15519012,GEO,SRX8722380,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997588,GSM4669434,SRP271639,101,7952373370,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211702,Bisulfite-Seq,SAMN15519011,GEO,SRX8722381,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997587,GSM4669435,SRP271639,101,6181920938,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211703,Bisulfite-Seq,SAMN15519010,GEO,SRX8722382,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997589,GSM4669436,SRP271639,101,11347552000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211704,Bisulfite-Seq,SAMN15519009,GEO,SRX8722383,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997590,GSM4669437,SRP271639,101,7838915929,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211705,Bisulfite-Seq,SAMN15519008,GEO,SRX8722416,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997623,GSM4669438,SRP271639,101,6010506162,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211706,Bisulfite-Seq,SAMN15519007,GEO,SRX8722417,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997624,GSM4669439,SRP271639,101,5501856123,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211707,Bisulfite-Seq,SAMN15519006,GEO,SRX8722418,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997625,GSM4669440,SRP271639,101,7129767659,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211708,Bisulfite-Seq,SAMN15519005,GEO,SRX8722419,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997626,GSM4669441,SRP271639,101,5874259990,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211709,Bisulfite-Seq,SAMN15518862,GEO,SRX8722420,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997627,GSM4669442,SRP271639,101,5809202557,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12211710,Bisulfite-Seq,SAMN15518861,GEO,SRX8722421,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-10-20T00:00:00Z,SRS6997628,GSM4669443,SRP271639,101,5955340770,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA645920,,Plasma,,,,,,,,,,,,,,,,,,,
SRR12413989,Bisulfite-Seq,SAMN15760182,GEO,SRX8910152,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-13T00:00:00Z,SRS7167319,GSM4715124,SRP266653,300,76576814700,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA638409,GSM4715124,non-treated HEK 293,,,,,,,,HEK 293 transfected with reporter construct,,,,,,,,,,,
SRR12413990,Bisulfite-Seq,SAMN15760180,GEO,SRX8910153,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-13T00:00:00Z,SRS7167320,GSM4715125,SRP266653,300,72717114600,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA638409,GSM4715125,12d-TNFa treated HEK 293 cells,,,,,,,,HEK 293 transfected with reporter construct,,,,,,,,,,,
SRR12413991,Bisulfite-Seq,SAMN15760179,GEO,SRX8910154,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-13T00:00:00Z,SRS7167321,GSM4715126,SRP266653,300,61470069600,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA638409,GSM4715126,non-treated HEK 293 with RELA KO,,,,,,,,RELA-KO for HEK 293 transfected with reporter construct,,,,,,,,,,,
SRR12413992,Bisulfite-Seq,SAMN15760178,GEO,SRX8910155,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-13T00:00:00Z,SRS7167322,GSM4715127,SRP266653,300,55310394600,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA638409,GSM4715127,12d-TNFa treated HEK 293 cells with RELA KO,,,,,,,,RELA-KO for HEK 293 transfected with reporter construct,,,,,,,,,,,
SRR12413994,Bisulfite-Seq,SAMN15760176,GEO,SRX8910157,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-13T00:00:00Z,SRS7167324,GSM4715129,SRP266653,300,124583111400,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA638409,GSM4715129,12d-TNFa treated HEK 293 cells with TET2 KO,,,,,,,,TET2 KO for HEK 293 transfected with reporter construct,,,,,,,,,,,
SRR11647648,Bisulfite-Seq,SAMN14772572,GEO,SRX8208802,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569063,GSM4505856,SRP259185,250,94749476000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505856,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647651,Bisulfite-Seq,SAMN14772592,GEO,SRX8208805,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-13T00:00:00Z,SRS6569066,GSM4505859,SRP259185,250,90477876000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505859,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647652,Bisulfite-Seq,SAMN14772591,GEO,SRX8208806,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569067,GSM4505860,SRP259185,250,101624644500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505860,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647653,Bisulfite-Seq,SAMN14772590,GEO,SRX8208807,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569068,GSM4505861,SRP259185,250,89769329500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505861,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647654,Bisulfite-Seq,SAMN14772589,GEO,SRX8208808,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569069,GSM4505862,SRP259185,250,94139775250,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505862,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647655,Bisulfite-Seq,SAMN14772588,GEO,SRX8208809,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-13T00:00:00Z,SRS6569070,GSM4505863,SRP259185,250,83943256250,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505863,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647656,Bisulfite-Seq,SAMN14772587,GEO,SRX8208810,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569071,GSM4505864,SRP259185,250,90449197000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505864,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647657,Bisulfite-Seq,SAMN14772586,GEO,SRX8208811,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-08T00:00:00Z,SRS6569072,GSM4505865,SRP259185,250,13334223000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505865,Adjacent normal tissue,adjacent normal esophageal tissue,,,,,,,,,,,,,,,,,,
SRR11647658,Bisulfite-Seq,SAMN14772585,GEO,SRX8208812,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569073,GSM4505866,SRP259185,250,89360781000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505866,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647659,Bisulfite-Seq,SAMN14772584,GEO,SRX8208813,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-13T00:00:00Z,SRS6569074,GSM4505867,SRP259185,250,89886360500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505867,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647660,Bisulfite-Seq,SAMN14772583,GEO,SRX8208814,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569075,GSM4505868,SRP259185,250,89227558250,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505868,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647661,Bisulfite-Seq,SAMN14772582,GEO,SRX8208815,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569076,GSM4505869,SRP259185,250,96527499250,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505869,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647662,Bisulfite-Seq,SAMN14772581,GEO,SRX8208816,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569077,GSM4505870,SRP259185,250,91665238500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505870,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647663,Bisulfite-Seq,SAMN14772580,GEO,SRX8208817,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-10T00:00:00Z,SRS6569078,GSM4505871,SRP259185,250,88888194500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505871,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647664,Bisulfite-Seq,SAMN14772579,GEO,SRX8208818,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-13T00:00:00Z,SRS6569079,GSM4505872,SRP259185,250,96645157500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505872,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647665,Bisulfite-Seq,SAMN14772578,GEO,SRX8208819,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569080,GSM4505873,SRP259185,250,88544953500,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505873,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647666,Bisulfite-Seq,SAMN14772577,GEO,SRX8208800,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-13T00:00:00Z,SRS6569061,GSM4505874,SRP259185,250,87655106000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505874,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11647667,Bisulfite-Seq,SAMN14772576,GEO,SRX8208801,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-05-12T00:00:00Z,SRS6569062,GSM4505875,SRP259185,250,91024640000,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA629359,GSM4505875,Esophageal Squamouse carcinoma,esophageal squamouse carcinoma,,,,,,,,,,,,,,,,,,
SRR11453021,Bisulfite-Seq,SAMN14488097,GEO,SRX8030758,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-17T00:00:00Z,SRS6403119,GSM4445864,SRP254660,302,143862599950,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA616360,GSM4445864,brain tumor derived cell line,,,,,,,,SU-DIPGXIII,,,,,,,,,,,
SRR11453024,Bisulfite-Seq,SAMN14488093,GEO,SRX8030761,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-11-17T00:00:00Z,SRS6403117,GSM4445867,SRP254660,302,132659561140,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA616360,GSM4445867,brain tumor derived cell line,,,,,,,,HSJ-019,,,,,,,,,,,
SRR10312772,Bisulfite-Seq,SAMN13060825,GEO,SRX7023990,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544762,GSM4131214,SRP226234,101,3859189396,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131214,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312777,Bisulfite-Seq,SAMN13060825,GEO,SRX7023990,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544762,GSM4131214,SRP226234,101,3105185713,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131214,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312778,Bisulfite-Seq,SAMN13060825,GEO,SRX7023990,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544762,GSM4131214,SRP226234,101,2511511349,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131214,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312793,Bisulfite-Seq,SAMN13060824,GEO,SRX7023991,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544763,GSM4131215,SRP226234,101,3776608766,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131215,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312794,Bisulfite-Seq,SAMN13060824,GEO,SRX7023991,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544763,GSM4131215,SRP226234,101,2452437055,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131215,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312799,Bisulfite-Seq,SAMN13060824,GEO,SRX7023991,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544763,GSM4131215,SRP226234,101,1291819290,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131215,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312806,Bisulfite-Seq,SAMN13060823,GEO,SRX7023992,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544764,GSM4131216,SRP226234,101,3277202651,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131216,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312818,Bisulfite-Seq,SAMN13060819,GEO,SRX7023993,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544765,GSM4131217,SRP226234,101,2407909892,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131217,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312821,Bisulfite-Seq,SAMN13060819,GEO,SRX7023993,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544765,GSM4131217,SRP226234,101,3573214764,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131217,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312826,Bisulfite-Seq,SAMN13060819,GEO,SRX7023993,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544765,GSM4131217,SRP226234,101,2405484680,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131217,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312827,Bisulfite-Seq,SAMN13060819,GEO,SRX7023993,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544765,GSM4131217,SRP226234,101,2926060698,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131217,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312828,Bisulfite-Seq,SAMN13060819,GEO,SRX7023993,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544765,GSM4131217,SRP226234,101,2935656203,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131217,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312834,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,2248223236,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312835,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,2793905632,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312842,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,2255118405,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312844,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,2738176155,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312845,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,2422630339,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
