Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,GEO_Accession (exp),Tissue,disease_state,Cell_type,Cell_Line,gender,AGE,SAMPLE_TYPE,sex,tissue_type,cohort,Treatment,Library Name,Biomaterial_provider,N,T,Group,Genotype,Replicate,etype,gtype,m,mtypehe,BioSampleModel,Isolate,gestational_age,instrument_model (run),karyotype,Passage,cancer_type,hepatic_zone,isolation,clustered_group,dmfd_class,tissues,Subject_ID,lineage,mother/newborn,sgRNA,Individual,library_prep_kit,Sample_Name,Developmental_Stage,disease,molecule_subtype,obese_status,body_type,Participant,subject_status,training_status,method,age_at_skin_biopsy,disease_status,disease_subtype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype/variation,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Time_point,tumorgenecity,Alias,Broker_name,ENA_checklist,organism,progenitor_cell_type,nact,recist,Storage_time,tissue_subtype,Condition,gestational_stage,Passages,BIOMATERIAL_TYPE,collection_method,donor_age,DONOR_ETHNICITY,DONOR_HEALTH_STATUS,donor_id,donor_sex,EXPERIMENT_TYPE (exp),EXTRACTION_PROTOCOL (exp),Molecule,sample_term_id,TISSUE_DEPOT,ipsc_clone_number,transduced_with,disease_stage,health_state,reprogramming_stage,5-azacytidine_status,facs_isolation_characteristic,gestation,Lane,protocol,rounds_of_in_vivo_selection,run,sample_input,cell_types,develpment_stage,digestion,medium,surface_antigen_enrichment,tissue_location,twin_pair,cell_status,Strain,transfected_with,infection_state,Experiment,PASSAGE_IF_EXPANDED,Stage,status,common_name,ENA-FIRST-PUBLIC,ENA_last_update,experiment_type,External_Id,FLT3-ITD_Status
SRR11790897,Bisulfite-Seq,250,3540472750,PRJNA632882,SAMN14925463,1214371576,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342933,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552900,SRP261646,cultured dermal fibroblasts,GSM4552900,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,37,systemic sclerosis,diffuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11790898,Bisulfite-Seq,250,9115929500,PRJNA632882,SAMN14925462,3149414182,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342934,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552901,SRP261646,cultured dermal fibroblasts,GSM4552901,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,37,control,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11790899,Bisulfite-Seq,250,4924979500,PRJNA632882,SAMN14925468,1699015076,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342935,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552902,SRP261646,cultured dermal fibroblasts,GSM4552902,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,35,systemic sclerosis,diffuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11790901,Bisulfite-Seq,250,5422331000,PRJNA632882,SAMN14925466,1883131060,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342937,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552904,SRP261646,cultured dermal fibroblasts,GSM4552904,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,33,systemic sclerosis,sine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11790902,Bisulfite-Seq,250,5119206750,PRJNA632882,SAMN14925461,1760057301,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342938,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552905,SRP261646,cultured dermal fibroblasts,GSM4552905,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,32,control,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11790903,Bisulfite-Seq,250,4071025750,PRJNA632882,SAMN14925460,1406088088,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8342939,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2021-01-20T00:00:00Z,GSM4552906,SRP261646,cultured dermal fibroblasts,GSM4552906,,,,,,,,female,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,24,control,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977342,Bisulfite-Seq,36,2033485056,PRJNA638632,SAMN15198535,1059966695,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520764,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608956,SRP266790,2LMP Cell line,GSM4608956,,,breast cancer cell line,2LMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977343,Bisulfite-Seq,36,1793746404,PRJNA638632,SAMN15198534,2312472346,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520765,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608957,SRP266790,BT-20 Cell line,GSM4608957,,,breast cancer cell line,BT-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977344,Bisulfite-Seq,36,1796448924,PRJNA638632,SAMN15198533,2227975045,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520766,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608958,SRP266790,BT-474 Cell line,GSM4608958,,,breast cancer cell line,BT-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977345,Bisulfite-Seq,36,1753041276,PRJNA638632,SAMN15198532,2271702496,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520767,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608959,SRP266790,BT-549 Cell line,GSM4608959,,,breast cancer cell line,BT-549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977346,Bisulfite-Seq,36,1842790464,PRJNA638632,SAMN15198531,1019431249,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520768,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608960,SRP266790,DY36T2 Cell line,GSM4608960,,,breast cancer cell line,DY36T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977347,Bisulfite-Seq,36,1861608276,PRJNA638632,SAMN15198530,1084469437,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520769,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608961,SRP266790,HCC1143 Cell line,GSM4608961,,,breast cancer cell line,HCC1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977348,Bisulfite-Seq,36,1728724140,PRJNA638632,SAMN15198529,992461955,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520770,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608962,SRP266790,HCC1187 Cell line,GSM4608962,,,breast cancer cell line,HCC1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977349,Bisulfite-Seq,36,2330557200,PRJNA638632,SAMN15198528,1213161824,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520771,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608963,SRP266790,HCC1569 Cell line,GSM4608963,,,breast cancer cell line,HCC1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977350,Bisulfite-Seq,36,1836199152,PRJNA638632,SAMN15198527,1075702609,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520772,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608964,SRP266790,HCC1599 Cell line,GSM4608964,,,breast cancer cell line,HCC1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977351,Bisulfite-Seq,36,1777542696,PRJNA638632,SAMN15198526,2209648110,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520773,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608965,SRP266790,HCC1937 Cell line,GSM4608965,,,breast cancer cell line,HCC1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977352,Bisulfite-Seq,36,1227076200,PRJNA638632,SAMN15198525,660868369,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520774,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608966,SRP266790,HCC1954 Cell line,GSM4608966,,,breast cancer cell line,HCC1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977353,Bisulfite-Seq,36,2081574216,PRJNA638632,SAMN15198518,1102496609,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520775,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608967,SRP266790,HCC38 Cell line,GSM4608967,,,breast cancer cell line,HCC38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977354,Bisulfite-Seq,36,1700515476,PRJNA638632,SAMN15198517,979963687,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520776,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608968,SRP266790,HCC70 Cell line,GSM4608968,,,breast cancer cell line,HCC70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977355,Bisulfite-Seq,36,1541864448,PRJNA638632,SAMN15198514,1945531102,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520777,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608969,SRP266790,MCF-7 Cell line,GSM4608969,,,breast cancer cell line,MCF-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977356,Bisulfite-Seq,36,1862168760,PRJNA638632,SAMN15198513,2221555843,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520778,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608970,SRP266790,MDA-MB-134 Cell line,GSM4608970,,,breast cancer cell line,MDA-MB-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977357,Bisulfite-Seq,36,1570688640,PRJNA638632,SAMN15198512,2027837468,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520779,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608971,SRP266790,MDA-MB-157 Cell line,GSM4608971,,,breast cancer cell line,MDA-MB-157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977358,Bisulfite-Seq,36,1666722960,PRJNA638632,SAMN15198511,2161577210,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520780,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608972,SRP266790,MDA-MB-231 Cell line,GSM4608972,,,breast cancer cell line,MDA-MB-231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977359,Bisulfite-Seq,36,1850119704,PRJNA638632,SAMN15198510,1002276382,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520781,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608973,SRP266790,MDA-MB-361 Cell line,GSM4608973,,,breast cancer cell line,MDA-MB-361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977360,Bisulfite-Seq,36,2000146320,PRJNA638632,SAMN15198516,2426994632,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520782,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608974,SRP266790,MDA-MB-436 Cell line,GSM4608974,,,breast cancer cell line,MDA-MB-436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977361,Bisulfite-Seq,36,1439408412,PRJNA638632,SAMN15198515,786135227,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520783,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608975,SRP266790,MDA-MB-453 Cell line,GSM4608975,,,breast cancer cell line,MDA-MB-453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977362,Bisulfite-Seq,36,2389516524,PRJNA638632,SAMN15198509,2378308559,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520784,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-07-03T00:00:00Z,GSM4608976,SRP266790,MDA-MB-468 Cell line,GSM4608976,,,breast cancer cell line,MDA-MB-468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977363,Bisulfite-Seq,36,915587280,PRJNA638632,SAMN15198555,471697611,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520785,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608977,SRP266790,SK-BR-3 Cell line,GSM4608977,,,breast cancer cell line,SK-BR-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977364,Bisulfite-Seq,36,1628148240,PRJNA638632,SAMN15198554,2106867912,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520786,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608978,SRP266790,SUM102 Cell line,GSM4608978,,,breast cancer cell line,SUM102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977365,Bisulfite-Seq,36,1890270360,PRJNA638632,SAMN15198553,2318301507,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520787,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608979,SRP266790,SUM149 Cell line,GSM4608979,,,breast cancer cell line,SUM149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977366,Bisulfite-Seq,36,1950609096,PRJNA638632,SAMN15198552,1094376449,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520788,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608980,SRP266790,SUM159 Cell line,GSM4608980,,,breast cancer cell line,SUM159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977367,Bisulfite-Seq,36,1915286796,PRJNA638632,SAMN15198551,2433828316,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520789,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608981,SRP266790,T-47D Cell line,GSM4608981,,,breast cancer cell line,T-47D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977368,Bisulfite-Seq,36,1916345736,PRJNA638632,SAMN15198550,2458333959,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520790,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608982,SRP266790,ZR-75-1 Cell line,GSM4608982,,,breast cancer cell line,ZR-75-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11977369,Bisulfite-Seq,36,1849007880,PRJNA638632,SAMN15198549,2059049325,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8520791,Illumina Genome Analyzer IIx,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-06-12T00:00:00Z,GSM4608983,SRP266790,ZR-75-30 Cell line,GSM4608983,,,breast cancer cell line,ZR-75-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12647617,Bisulfite-Seq,188,12885604919,PRJNA658647,SAMN15880122,5191054611,NATIONAL CANCER CENTER/NATIONAL CLINICAL RESEARCH CENTER FOR CANCER/CANCER HOSPITAL,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9128950,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-12-31T00:00:00Z,S1,SRP282501,,,esophageal squamous cell carcinoma,,,,,49,,female,,,,S1,Shih Hsin Lu (Key Laboratory of Molecular Oncology and Department of etiology and Carcinogenesis; Cancer Institute and hospital; Chinese academy of Medical sciences and peking Union Medical College),,,,,,,,,,Human,Established from a well differentiated esophageal squamous cell caicinoma resected from a 49-year-old Chinese woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12647618,Bisulfite-Seq,182,11312137901,PRJNA658647,SAMN15880121,5902052455,NATIONAL CANCER CENTER/NATIONAL CLINICAL RESEARCH CENTER FOR CANCER/CANCER HOSPITAL,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9128949,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-12-31T00:00:00Z,EC109,SRP282501,,,esophageal squamous cell carcinoma,,,,,65,,male,,,,EC109,"Mingrong Wang\,National Laboratory of Molecular Oncology\, National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital\, Chinese Academy of Medical Sciences and Peking Union Medical College",,,,,,,,,,Human,Established from a well differentiated esophageal squamous cell caicinoma of a 65-year-old Chinese man without any therapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12647619,Bisulfite-Seq,173,12045449638,PRJNA658647,SAMN15880120,6536460124,NATIONAL CANCER CENTER/NATIONAL CLINICAL RESEARCH CENTER FOR CANCER/CANCER HOSPITAL,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9128948,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2020-12-31T00:00:00Z,KYSE150,SRP282501,,,esophageal squamous cell carcinoma,,,KYSE150,,49,,female,,,,KYSE150,"Dr Shimada (First Department of Surgery\, Faculty of Medicine\, Kyoto University\, Japan)",,,,,,,,,,Human,Established from the poorly differentiated esophageal squamous cell caicinoma resected from upper esophagus of a 49-year-old Japanese woman after receiving radiotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
